set_number,LCT,set_read_index,original_sample_name,query,order,order_read_raw,order_read_index,order_pa,family,family_read_raw,family_read_index,family_pa,genus,genus_read_raw,genus_read_index,genus_pa,species_read_raw,species_read_index,pabs_eDNA,sample_name,lat,lon,date,time_of_sample,time_of_filter,type,depth_eDNA,area,volume_l,notes1,notes2,site,north_south,marker,unique_id
14,Clupea pallasii,35.937863540336444,E047,ASV1,Clupeiformes,6674,0.03147964718645347,1,Clupeidae,6674,0.03147964718645347,1,Clupea,6674,0.03147964718645347,1,6674,0.03147964718645347,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep2
14,Clupea pallasii,35.937863540336444,E047,ASV1,Clupeiformes,6674,0.03147964718645347,1,Clupeidae,6674,0.03147964718645347,1,Clupea,6674,0.03147964718645347,1,6674,0.03147964718645347,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep1
14,Clupea pallasii,35.937863540336444,E047,ASV1,Clupeiformes,6674,0.03147964718645347,1,Clupeidae,6674,0.03147964718645347,1,Clupea,6674,0.03147964718645347,1,6674,0.03147964718645347,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep3
14,Clupea pallasii,35.937863540336444,E047,ASV18,Clupeiformes,6674,0.03147964718645347,1,Clupeidae,6674,0.03147964718645347,1,Clupea,6674,0.03147964718645347,1,6674,0.03147964718645347,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep2
14,Clupea pallasii,35.937863540336444,E047,ASV18,Clupeiformes,6674,0.03147964718645347,1,Clupeidae,6674,0.03147964718645347,1,Clupea,6674,0.03147964718645347,1,6674,0.03147964718645347,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep1
14,Clupea pallasii,35.937863540336444,E047,ASV18,Clupeiformes,6674,0.03147964718645347,1,Clupeidae,6674,0.03147964718645347,1,Clupea,6674,0.03147964718645347,1,6674,0.03147964718645347,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep3
14,Clupea pallasii,35.937863540336444,E047,ASV41,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep3
14,Clupea pallasii,35.937863540336444,E049,ASV8,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep1
14,Clupea pallasii,35.937863540336444,E049,ASV1,Clupeiformes,53957,0.49695144414972003,1,Clupeidae,53957,0.49695144414972003,1,Clupea,53957,0.49695144414972003,1,53957,0.49695144414972003,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep3
14,Clupea pallasii,35.937863540336444,E049,ASV297,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep1
14,Clupea pallasii,35.937863540336444,E049,ASV297,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep2
14,Clupea pallasii,35.937863540336444,E049,ASV30,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep3
14,Clupea pallasii,35.937863540336444,E047,ASV136,Clupeiformes,6674,0.03147964718645347,1,Clupeidae,6674,0.03147964718645347,1,Clupea,6674,0.03147964718645347,1,6674,0.03147964718645347,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep2
14,Clupea pallasii,35.937863540336444,E049,ASV30,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep2
14,Clupea pallasii,35.937863540336444,E049,ASV271,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep2
14,Clupea pallasii,35.937863540336444,E047,ASV136,Clupeiformes,6674,0.03147964718645347,1,Clupeidae,6674,0.03147964718645347,1,Clupea,6674,0.03147964718645347,1,6674,0.03147964718645347,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep1
14,Clupea pallasii,35.937863540336444,E049,ASV433,Clupeiformes,53957,0.49695144414972003,1,Clupeidae,53957,0.49695144414972003,1,Clupea,53957,0.49695144414972003,1,53957,0.49695144414972003,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep3
14,Clupea pallasii,35.937863540336444,E049,ASV41,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep3
14,Clupea pallasii,35.937863540336444,E049,ASV41,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep1
14,Clupea pallasii,35.937863540336444,E047,ASV433,Clupeiformes,6674,0.03147964718645347,1,Clupeidae,6674,0.03147964718645347,1,Clupea,6674,0.03147964718645347,1,6674,0.03147964718645347,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep1
14,Clupea pallasii,35.937863540336444,E047,ASV433,Clupeiformes,6674,0.03147964718645347,1,Clupeidae,6674,0.03147964718645347,1,Clupea,6674,0.03147964718645347,1,6674,0.03147964718645347,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep3
14,Clupea pallasii,35.937863540336444,E047,ASV8,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep1
14,Clupea pallasii,35.937863540336444,E049,ASV1,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep3
14,Clupea pallasii,35.937863540336444,E049,ASV1,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep1
14,Clupea pallasii,35.937863540336444,E049,ASV19,Clupeiformes,53957,0.49695144414972003,1,Clupeidae,53957,0.49695144414972003,1,Clupea,53957,0.49695144414972003,1,53957,0.49695144414972003,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep2
14,Clupea pallasii,35.937863540336444,E049,ASV542,Clupeiformes,53957,0.49695144414972003,1,Clupeidae,53957,0.49695144414972003,1,Clupea,53957,0.49695144414972003,1,53957,0.49695144414972003,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep3
14,Clupea pallasii,35.937863540336444,E049,ASV513,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep3
14,Clupea pallasii,35.937863540336444,E047,ASV58,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep3
14,Clupea pallasii,35.937863540336444,E049,ASV513,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep2
14,Clupea pallasii,35.937863540336444,E049,ASV58,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep3
14,Clupea pallasii,35.937863540336444,E049,ASV58,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep1
14,Clupea pallasii,35.937863540336444,E049,ASV122,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep3
14,Clupea pallasii,35.937863540336444,E049,ASV122,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep1
14,Clupea pallasii,35.937863540336444,E049,ASV122,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep2
14,Clupea pallasii,35.937863540336444,E047,ASV542,Clupeiformes,6674,0.03147964718645347,1,Clupeidae,6674,0.03147964718645347,1,Clupea,6674,0.03147964718645347,1,6674,0.03147964718645347,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep2
14,Clupea pallasii,35.937863540336444,E047,ASV271,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep1
14,Clupea pallasii,35.937863540336444,E047,ASV1,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep2
14,Clupea pallasii,35.937863540336444,E047,ASV30,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep2
14,Clupea pallasii,35.937863540336444,E049,ASV633,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep3
14,Clupea pallasii,35.937863540336444,E049,ASV633,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep1
14,Clupea pallasii,35.937863540336444,E049,ASV136,Clupeiformes,53957,0.49695144414972003,1,Clupeidae,53957,0.49695144414972003,1,Clupea,53957,0.49695144414972003,1,53957,0.49695144414972003,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep3
14,Clupea pallasii,35.937863540336444,E049,ASV136,Clupeiformes,53957,0.49695144414972003,1,Clupeidae,53957,0.49695144414972003,1,Clupea,53957,0.49695144414972003,1,53957,0.49695144414972003,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep1
14,Clupea pallasii,35.937863540336444,E047,ASV122,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep2
14,Clupea pallasii,35.937863540336444,E047,ASV122,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep1
14,Clupea pallasii,35.937863540336444,E047,ASV122,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep3
14,Clupea pallasii,35.937863540336444,E047,ASV41,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep2
14,Clupea pallasii,35.937863540336444,E047,ASV41,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep1
14,Clupea pallasii,35.937863540336444,E049,ASV8,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep3
14,Clupea pallasii,35.937863540336444,E049,ASV8,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep2
14,Clupea pallasii,35.937863540336444,E047,ASV8,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep3
14,Clupea pallasii,35.937863540336444,E047,ASV19,Clupeiformes,6674,0.03147964718645347,1,Clupeidae,6674,0.03147964718645347,1,Clupea,6674,0.03147964718645347,1,6674,0.03147964718645347,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep3
14,Clupea pallasii,35.937863540336444,E047,ASV542,Clupeiformes,6674,0.03147964718645347,1,Clupeidae,6674,0.03147964718645347,1,Clupea,6674,0.03147964718645347,1,6674,0.03147964718645347,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep1
14,Clupea pallasii,35.937863540336444,E049,ASV271,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep3
14,Clupea pallasii,35.937863540336444,E049,ASV271,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep1
14,Clupea pallasii,35.937863540336444,E047,ASV30,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep3
14,Clupea pallasii,35.937863540336444,E049,ASV542,Clupeiformes,53957,0.49695144414972003,1,Clupeidae,53957,0.49695144414972003,1,Clupea,53957,0.49695144414972003,1,53957,0.49695144414972003,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep1
14,Clupea pallasii,35.937863540336444,E047,ASV513,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep2
14,Clupea pallasii,35.937863540336444,E047,ASV513,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep1
14,Clupea pallasii,35.937863540336444,E047,ASV513,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep3
14,Clupea pallasii,35.937863540336444,E049,ASV433,Clupeiformes,53957,0.49695144414972003,1,Clupeidae,53957,0.49695144414972003,1,Clupea,53957,0.49695144414972003,1,53957,0.49695144414972003,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep1
14,Clupea pallasii,35.937863540336444,E047,ASV191,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep2
14,Clupea pallasii,35.937863540336444,E047,ASV297,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep3
14,Clupea pallasii,35.937863540336444,E047,ASV633,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep1
14,Clupea pallasii,35.937863540336444,E047,ASV633,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep3
14,Clupea pallasii,35.937863540336444,E047,ASV1,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep1
14,Clupea pallasii,35.937863540336444,E047,ASV58,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep2
14,Clupea pallasii,35.937863540336444,E047,ASV58,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep1
14,Clupea pallasii,35.937863540336444,E049,ASV1,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep2
14,Clupea pallasii,35.937863540336444,E049,ASV1,Clupeiformes,53957,0.49695144414972003,1,Clupeidae,53957,0.49695144414972003,1,Clupea,53957,0.49695144414972003,1,53957,0.49695144414972003,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep1
14,Clupea pallasii,35.937863540336444,E047,ASV24,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep2
14,Clupea pallasii,35.937863540336444,E047,ASV24,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep1
14,Clupea pallasii,35.937863540336444,E047,ASV24,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep3
14,Clupea pallasii,35.937863540336444,E047,ASV19,Clupeiformes,6674,0.03147964718645347,1,Clupeidae,6674,0.03147964718645347,1,Clupea,6674,0.03147964718645347,1,6674,0.03147964718645347,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep1
14,Clupea pallasii,35.937863540336444,E049,ASV58,Clupeiformes,157914,0.5622836877412372,1,Clupeidae,157914,0.5622836877412372,1,Clupea,157914,0.5622836877412372,1,157914,0.5622836877412372,1,tdna049,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1,,,80_SB_14,S,MiFish,tdna049_Rep2
14,Clupea pallasii,35.937863540336444,E047,ASV633,Clupeiformes,109532,0.1717747538222439,1,Clupeidae,109532,0.1717747538222439,1,Clupea,109532,0.1717747538222439,1,109532,0.1717747538222439,1,tdna047,48 31.912,125 05.443,2018.08.12,8:53:00 AM,9:27:00 AM,trawl,80,SB,1.12,,,80_SB_14,S,MiFish,tdna047_Rep2
