sample_name,query,class,class_read_raw,class_read_index,class_pa,order,order_read_raw,order_read_index,order_pa,family,family_read_raw,family_read_index,family_pa,genus,genus_read_raw,genus_read_index,genus_pa,LCT,species_read_raw,species_read_index,species_pa
E001,ASV539,NA,107767,NA,NA,Perciformes,0,0,0,Embiotocidae,0,0,0,Embiotoca,0,0,0,Embiotoca lateralis,0,0,0
E001,ASV54,NA,107767,NA,NA,Scorpaeniformes,2465,0.03148517426223241,1,Cottidae,0,0,0,Artedius,0,0,0,Artedius lateralis,0,0,0
E001,ASV540,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Gadidae,15662,0.1790584177183569,1,Gadus,15662,0.1790584177183569,1,Gadus chalcogrammus,15662,0.1790584177183569,1
E001,ASV541,NA,107767,NA,NA,Clupeiformes,29304,0.3444877325065965,1,Clupeidae,29304,0.3444877325065965,1,Clupea,29304,0.3444877325065965,1,Clupea pallasii,29304,0.3444877325065965,1
E001,ASV542,NA,107767,NA,NA,Clupeiformes,29304,0.3444877325065965,1,Clupeidae,29304,0.3444877325065965,1,Clupea,29304,0.3444877325065965,1,Clupea pallasii,29304,0.3444877325065965,1
E001,ASV547,NA,107767,NA,NA,Salmoniformes,56444,0.5542482667929299,1,Salmonidae,56444,0.5542482667929299,1,Oncorhynchus,56444,0.5542482667929299,1,Oncorhynchus nerka,47309,0.464547715500438,1
E001,ASV55,NA,107767,NA,NA,Perciformes,0,0,0,Ammodytidae,0,0,0,Ammodytes,0,0,0,Ammodytes personatus,0,0,0
E001,ASV550,NA,107767,NA,NA,Perciformes,0,0,0,Pholidae,0,0,0,Pholis,0,0,0,Pholis laeta,0,0,0
E001,ASV553,NA,107767,NA,NA,Salmoniformes,56444,0.5542482667929299,1,Salmonidae,56444,0.5542482667929299,1,Oncorhynchus,56444,0.5542482667929299,1,Oncorhynchus nerka,47309,0.464547715500438,1
E001,ASV555,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Gadidae,15662,0.1790584177183569,1,Gadus,15662,0.1790584177183569,1,Gadus chalcogrammus,15662,0.1790584177183569,1
E001,ASV556,NA,107767,NA,NA,Osmeriformes,0,0,0,Osmeridae,0,0,0,Thaleichthys,0,0,0,Thaleichthys pacificus,0,0,0
E001,ASV558,NA,107767,NA,NA,Scorpaeniformes,2465,0.03148517426223241,1,Hexagrammidae,0,0,0,Hexagrammos,0,0,0,Hexagrammos decagrammus,0,0,0
E001,ASV559,NA,107767,NA,NA,Pleuronectiformes,0,0,0,Paralichthyidae,0,0,0,Citharichthys,0,0,0,Citharichthys sordidus,0,0,0
E001,ASV560,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Gadidae,15662,0.1790584177183569,1,Gadus,15662,0.1790584177183569,1,Gadus chalcogrammus,15662,0.1790584177183569,1
E001,ASV561,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Gadidae,15662,0.1790584177183569,1,Gadus,15662,0.1790584177183569,1,Gadus chalcogrammus,15662,0.1790584177183569,1
E001,ASV564,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Merlucciidae,3892,0.20154074967357238,1,Merluccius,3892,0.20154074967357238,1,Merluccius productus,3892,0.20154074967357238,1
E001,ASV565,NA,107767,NA,NA,Clupeiformes,29304,0.3444877325065965,1,Clupeidae,29304,0.3444877325065965,1,Clupea,29304,0.3444877325065965,1,Clupea pallasii,29304,0.3444877325065965,1
E001,ASV566,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Merlucciidae,3892,0.20154074967357238,1,Merluccius,3892,0.20154074967357238,1,Merluccius productus,3892,0.20154074967357238,1
E001,ASV567,NA,107767,NA,NA,Salmoniformes,56444,0.5542482667929299,1,Salmonidae,56444,0.5542482667929299,1,Oncorhynchus,56444,0.5542482667929299,1,Oncorhynchus nerka,47309,0.464547715500438,1
E001,ASV570,NA,107767,NA,NA,Scorpaeniformes,2465,0.03148517426223241,1,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E001,ASV571,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Gadidae,15662,0.1790584177183569,1,Gadus,15662,0.1790584177183569,1,Gadus chalcogrammus,15662,0.1790584177183569,1
E001,ASV572,NA,107767,NA,NA,Scorpaeniformes,2465,0.03148517426223241,1,Sebastidae,2465,0.03759469039443475,1,Sebastes,2465,0.03759469039443475,1,Sebastes,2465,0.03759469039443475,1
E001,ASV573,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Gadidae,15662,0.1790584177183569,1,Gadus,15662,0.1790584177183569,1,Gadus chalcogrammus,15662,0.1790584177183569,1
E001,ASV575,NA,107767,NA,NA,Clupeiformes,29304,0.3444877325065965,1,Clupeidae,29304,0.3444877325065965,1,Clupea,29304,0.3444877325065965,1,Clupea pallasii,29304,0.3444877325065965,1
E001,ASV576,NA,107767,NA,NA,Scorpaeniformes,2465,0.03148517426223241,1,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E001,ASV577,NA,107767,NA,NA,Scorpaeniformes,2465,0.03148517426223241,1,Sebastidae,2465,0.03759469039443475,1,Sebastolobus,0,0,0,Sebastes,2465,0.03759469039443475,1
E001,ASV578,NA,107767,NA,NA,Scorpaeniformes,2465,0.03148517426223241,1,Sebastidae,2465,0.03759469039443475,1,Sebastes,2465,0.03759469039443475,1,Sebastes,2465,0.03759469039443475,1
E001,ASV579,NA,107767,NA,NA,Salmoniformes,56444,0.5542482667929299,1,Salmonidae,56444,0.5542482667929299,1,Oncorhynchus,56444,0.5542482667929299,1,Oncorhynchus nerka,47309,0.464547715500438,1
E001,ASV58,NA,107767,NA,NA,Perciformes,0,0,0,Embiotocidae,0,0,0,Cymatogaster,0,0,0,Cymatogaster aggregata,0,0,0
E001,ASV580,NA,107767,NA,NA,Scorpaeniformes,2465,0.03148517426223241,1,Sebastidae,2465,0.03759469039443475,1,Sebastes,2465,0.03759469039443475,1,Sebastes,2465,0.03759469039443475,1
E001,ASV581,NA,107767,NA,NA,Clupeiformes,29304,0.3444877325065965,1,Clupeidae,29304,0.3444877325065965,1,Clupea,29304,0.3444877325065965,1,Clupea pallasii,29304,0.3444877325065965,1
E001,ASV582,NA,107767,NA,NA,Clupeiformes,29304,0.3444877325065965,1,Clupeidae,29304,0.3444877325065965,1,Clupea,29304,0.3444877325065965,1,Clupea pallasii,29304,0.3444877325065965,1
E001,ASV584,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Merlucciidae,3892,0.20154074967357238,1,Merluccius,3892,0.20154074967357238,1,Merluccius productus,3892,0.20154074967357238,1
E001,ASV587,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Gadidae,15662,0.1790584177183569,1,Gadus,15662,0.1790584177183569,1,Gadus chalcogrammus,15662,0.1790584177183569,1
E001,ASV588,NA,107767,NA,NA,Salmoniformes,56444,0.5542482667929299,1,Salmonidae,56444,0.5542482667929299,1,Oncorhynchus,56444,0.5542482667929299,1,Oncorhynchus keta,0,0,0
E001,ASV589,NA,107767,NA,NA,Scorpaeniformes,2465,0.03148517426223241,1,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E001,ASV59,NA,107767,NA,NA,Clupeiformes,29304,0.3444877325065965,1,Clupeidae,29304,0.3444877325065965,1,Clupea,29304,0.3444877325065965,1,Clupea pallasii,29304,0.3444877325065965,1
E001,ASV591,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Gadidae,15662,0.1790584177183569,1,Gadus,15662,0.1790584177183569,1,Gadus chalcogrammus,15662,0.1790584177183569,1
E001,ASV592,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Gadidae,15662,0.1790584177183569,1,Gadus,15662,0.1790584177183569,1,Gadus chalcogrammus,15662,0.1790584177183569,1
E001,ASV593,NA,107767,NA,NA,Salmoniformes,56444,0.5542482667929299,1,Salmonidae,56444,0.5542482667929299,1,Oncorhynchus,56444,0.5542482667929299,1,Oncorhynchus nerka,47309,0.464547715500438,1
E001,ASV594,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Gadidae,15662,0.1790584177183569,1,Gadus,15662,0.1790584177183569,1,Gadus chalcogrammus,15662,0.1790584177183569,1
E001,ASV598,NA,107767,NA,NA,Osmeriformes,0,0,0,Osmeridae,0,0,0,Thaleichthys,0,0,0,Thaleichthys pacificus,0,0,0
E001,ASV599,NA,107767,NA,NA,Scorpaeniformes,2465,0.03148517426223241,1,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E001,ASV6,NA,107767,NA,NA,Scorpaeniformes,2465,0.03148517426223241,1,Sebastidae,2465,0.03759469039443475,1,Sebastes,2465,0.03759469039443475,1,Sebastes,2465,0.03759469039443475,1
E001,ASV600,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Gadidae,15662,0.1790584177183569,1,Gadus,15662,0.1790584177183569,1,Gadus chalcogrammus,15662,0.1790584177183569,1
E001,ASV601,NA,107767,NA,NA,Perciformes,0,0,0,Stichaeidae,0,0,0,Xiphister,0,0,0,Xiphister atropurpureus/mucosus,0,0,0
E001,ASV603,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Gadidae,15662,0.1790584177183569,1,Gadus,15662,0.1790584177183569,1,Gadus chalcogrammus,15662,0.1790584177183569,1
E001,ASV604,NA,107767,NA,NA,Pleuronectiformes,0,0,0,Paralichthyidae,0,0,0,Citharichthys,0,0,0,Citharichthys sordidus,0,0,0
E001,ASV61,NA,107767,NA,NA,Scorpaeniformes,2465,0.03148517426223241,1,Cottidae,0,0,0,Enophrys,0,0,0,Enophrys bison,0,0,0
E001,ASV611,NA,107767,NA,NA,Clupeiformes,29304,0.3444877325065965,1,Clupeidae,29304,0.3444877325065965,1,Clupea,29304,0.3444877325065965,1,Clupea pallasii,29304,0.3444877325065965,1
E001,ASV614,NA,107767,NA,NA,Salmoniformes,56444,0.5542482667929299,1,Salmonidae,56444,0.5542482667929299,1,Oncorhynchus,56444,0.5542482667929299,1,Oncorhynchus nerka,47309,0.464547715500438,1
E001,ASV616,NA,107767,NA,NA,Pleuronectiformes,0,0,0,Paralichthyidae,0,0,0,Citharichthys,0,0,0,Citharichthys sordidus,0,0,0
E001,ASV617,NA,107767,NA,NA,Clupeiformes,29304,0.3444877325065965,1,Clupeidae,29304,0.3444877325065965,1,Clupea,29304,0.3444877325065965,1,Clupea pallasii,29304,0.3444877325065965,1
E001,ASV62,NA,107767,NA,NA,Salmoniformes,56444,0.5542482667929299,1,Salmonidae,56444,0.5542482667929299,1,Oncorhynchus,56444,0.5542482667929299,1,Oncorhynchus tshawytscha,5015,0.1507917606721548,1
E001,ASV620,NA,107767,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Hippoglossus,0,0,0,Hippoglossus stenolepis,0,0,0
E001,ASV623,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Gadidae,15662,0.1790584177183569,1,Gadus,15662,0.1790584177183569,1,Gadus chalcogrammus,15662,0.1790584177183569,1
E001,ASV627,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Gadidae,15662,0.1790584177183569,1,Gadus,15662,0.1790584177183569,1,Gadus chalcogrammus,15662,0.1790584177183569,1
E001,ASV628,NA,107767,NA,NA,Scorpaeniformes,2465,0.03148517426223241,1,Sebastidae,2465,0.03759469039443475,1,Sebastes,2465,0.03759469039443475,1,Sebastes,2465,0.03759469039443475,1
E001,ASV629,NA,107767,NA,NA,Salmoniformes,56444,0.5542482667929299,1,Salmonidae,56444,0.5542482667929299,1,Oncorhynchus,56444,0.5542482667929299,1,Oncorhynchus gorbuscha,4120,0.20777846762024718,1
E001,ASV63,NA,107767,NA,NA,Clupeiformes,29304,0.3444877325065965,1,Clupeidae,29304,0.3444877325065965,1,Clupea,29304,0.3444877325065965,1,Clupea pallasii,29304,0.3444877325065965,1
E001,ASV630,NA,107767,NA,NA,Salmoniformes,56444,0.5542482667929299,1,Salmonidae,56444,0.5542482667929299,1,Oncorhynchus,56444,0.5542482667929299,1,Oncorhynchus nerka,47309,0.464547715500438,1
E001,ASV631,NA,107767,NA,NA,Salmoniformes,56444,0.5542482667929299,1,Salmonidae,56444,0.5542482667929299,1,Oncorhynchus,56444,0.5542482667929299,1,Oncorhynchus nerka,47309,0.464547715500438,1
E001,ASV632,NA,107767,NA,NA,Salmoniformes,56444,0.5542482667929299,1,Salmonidae,56444,0.5542482667929299,1,Oncorhynchus,56444,0.5542482667929299,1,Oncorhynchus nerka,47309,0.464547715500438,1
E001,ASV633,NA,107767,NA,NA,Scorpaeniformes,2465,0.03148517426223241,1,Sebastidae,2465,0.03759469039443475,1,Sebastes,2465,0.03759469039443475,1,Sebastes,2465,0.03759469039443475,1
E001,ASV635,NA,107767,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E001,ASV637,NA,107767,NA,NA,Clupeiformes,29304,0.3444877325065965,1,Clupeidae,29304,0.3444877325065965,1,Clupea,29304,0.3444877325065965,1,Clupea pallasii,29304,0.3444877325065965,1
E001,ASV639,NA,107767,NA,NA,Salmoniformes,56444,0.5542482667929299,1,Salmonidae,56444,0.5542482667929299,1,Oncorhynchus,56444,0.5542482667929299,1,Oncorhynchus kisutch,0,0,0
E001,ASV64,NA,107767,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Glyptocephalus,0,0,0,Glyptocephalus zachirus,0,0,0
E001,ASV640,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Gadidae,15662,0.1790584177183569,1,Gadus,15662,0.1790584177183569,1,Gadus chalcogrammus,15662,0.1790584177183569,1
E001,ASV641,NA,107767,NA,NA,Clupeiformes,29304,0.3444877325065965,1,Clupeidae,29304,0.3444877325065965,1,Clupea,29304,0.3444877325065965,1,Clupea pallasii,29304,0.3444877325065965,1
E001,ASV642,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Gadidae,15662,0.1790584177183569,1,Gadus,15662,0.1790584177183569,1,Gadus chalcogrammus,15662,0.1790584177183569,1
E001,ASV645,NA,107767,NA,NA,Clupeiformes,29304,0.3444877325065965,1,Clupeidae,29304,0.3444877325065965,1,Clupea,29304,0.3444877325065965,1,Clupea pallasii,29304,0.3444877325065965,1
E001,ASV67,NA,107767,NA,NA,Scorpaeniformes,2465,0.03148517426223241,1,Sebastidae,2465,0.03759469039443475,1,Sebastes,2465,0.03759469039443475,1,Sebastes,2465,0.03759469039443475,1
E001,ASV68,NA,107767,NA,NA,Clupeiformes,29304,0.3444877325065965,1,Clupeidae,29304,0.3444877325065965,1,Clupea,29304,0.3444877325065965,1,Clupea pallasii,29304,0.3444877325065965,1
E001,ASV7,NA,107767,NA,NA,Scorpaeniformes,2465,0.03148517426223241,1,Anoplopomatidae,0,0,0,Anoplopoma,0,0,0,Anoplopoma fimbria,0,0,0
E001,ASV72,NA,107767,NA,NA,Clupeiformes,29304,0.3444877325065965,1,Clupeidae,29304,0.3444877325065965,1,Clupea,29304,0.3444877325065965,1,Clupea pallasii,29304,0.3444877325065965,1
E001,ASV74,NA,107767,NA,NA,Clupeiformes,29304,0.3444877325065965,1,Clupeidae,29304,0.3444877325065965,1,Clupea,29304,0.3444877325065965,1,Clupea pallasii,29304,0.3444877325065965,1
E001,ASV76,NA,107767,NA,NA,Pleuronectiformes,0,0,0,Pleuronectidae,0,0,0,Hippoglossus,0,0,0,Hippoglossus stenolepis,0,0,0
E001,ASV8,NA,107767,NA,NA,Salmoniformes,56444,0.5542482667929299,1,Salmonidae,56444,0.5542482667929299,1,Oncorhynchus,56444,0.5542482667929299,1,Oncorhynchus nerka,47309,0.464547715500438,1
E001,ASV80,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Gadidae,15662,0.1790584177183569,1,Gadus,15662,0.1790584177183569,1,Gadus chalcogrammus,15662,0.1790584177183569,1
E001,ASV82,NA,107767,NA,NA,Clupeiformes,29304,0.3444877325065965,1,Clupeidae,29304,0.3444877325065965,1,Clupea,29304,0.3444877325065965,1,Clupea pallasii,29304,0.3444877325065965,1
E001,ASV83,NA,107767,NA,NA,Salmoniformes,56444,0.5542482667929299,1,Salmonidae,56444,0.5542482667929299,1,Oncorhynchus,56444,0.5542482667929299,1,Oncorhynchus gorbuscha,4120,0.20777846762024718,1
E001,ASV88,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Gadidae,15662,0.1790584177183569,1,Gadus,15662,0.1790584177183569,1,Gadus chalcogrammus,15662,0.1790584177183569,1
E001,ASV9,NA,107767,NA,NA,Salmoniformes,56444,0.5542482667929299,1,Salmonidae,56444,0.5542482667929299,1,Oncorhynchus,56444,0.5542482667929299,1,Oncorhynchus gorbuscha,4120,0.20777846762024718,1
E001,ASV90,NA,107767,NA,NA,Clupeiformes,29304,0.3444877325065965,1,Clupeidae,29304,0.3444877325065965,1,Clupea,29304,0.3444877325065965,1,Clupea pallasii,29304,0.3444877325065965,1
E001,ASV91,NA,107767,NA,NA,Scorpaeniformes,2465,0.03148517426223241,1,Cottidae,0,0,0,Oligocottus,0,0,0,Oligocottus maculosus/snyderi,0,0,0
E001,ASV92,NA,107767,NA,NA,Scorpaeniformes,2465,0.03148517426223241,1,Sebastidae,2465,0.03759469039443475,1,Sebastes,2465,0.03759469039443475,1,Sebastes,2465,0.03759469039443475,1
E001,ASV94,NA,107767,NA,NA,Scorpaeniformes,2465,0.03148517426223241,1,Agonidae,0,0,0,Odontopyxis,0,0,0,Odontopyxis trispinosa,0,0,0
E001,ASV95,NA,107767,NA,NA,Gadiformes,19554,0.22355435449270533,1,Gadidae,15662,0.1790584177183569,1,Gadus,15662,0.1790584177183569,1,Gadus chalcogrammus,15662,0.1790584177183569,1
E002,ASV1,NA,196883,NA,NA,Clupeiformes,63705,0.40991890715232093,1,Clupeidae,63705,0.40991890715232093,1,Clupea,63705,0.40991890715232093,1,Clupea pallasii,63705,0.40991890715232093,1
E002,ASV10,NA,196883,NA,NA,Gadiformes,24105,0.15084545646286493,1,Gadidae,14586,0.09127698933695698,1,Gadus,14586,0.09127698933695698,1,Gadus chalcogrammus,14586,0.09127698933695698,1
E002,ASV100,NA,196883,NA,NA,Pleuronectiformes,984,0.008145843446929544,1,Pleuronectidae,308,0.0025497152252584344,1,Pleuronectidae2,0,0,0,Pleuronectidae2,0,0,0
E002,ASV101,NA,196883,NA,NA,Salmoniformes,36665,0.19706787099211268,1,Salmonidae,36665,0.19706787099211268,1,Oncorhynchus,36665,0.19706787099211268,1,Oncorhynchus nerka,17184,0.09236095172858214,1
E002,ASV102,NA,196883,NA,NA,Gadiformes,24105,0.15084545646286493,1,Gadidae,14586,0.09127698933695698,1,Gadus,14586,0.09127698933695698,1,Gadus chalcogrammus,14586,0.09127698933695698,1
E002,ASV104,NA,196883,NA,NA,Clupeiformes,63705,0.40991890715232093,1,Clupeidae,63705,0.40991890715232093,1,Clupea,63705,0.40991890715232093,1,Clupea pallasii,63705,0.40991890715232093,1
E002,ASV106,NA,196883,NA,NA,Salmoniformes,36665,0.19706787099211268,1,Salmonidae,36665,0.19706787099211268,1,Oncorhynchus,36665,0.19706787099211268,1,Oncorhynchus nerka,17184,0.09236095172858214,1
E002,ASV11,NA,196883,NA,NA,Gadiformes,24105,0.15084545646286493,1,Gadidae,14586,0.09127698933695698,1,Gadus,14586,0.09127698933695698,1,Gadus chalcogrammus,14586,0.09127698933695698,1
E002,ASV113,NA,196883,NA,NA,Clupeiformes,63705,0.40991890715232093,1,Clupeidae,63705,0.40991890715232093,1,Clupea,63705,0.40991890715232093,1,Clupea pallasii,63705,0.40991890715232093,1
E002,ASV114,NA,196883,NA,NA,Gadiformes,24105,0.15084545646286493,1,Merlucciidae,9519,0.2698105578121485,1,Merluccius,9519,0.2698105578121485,1,Merluccius productus,9519,0.2698105578121485,1
E002,ASV116,NA,196883,NA,NA,Clupeiformes,63705,0.40991890715232093,1,Clupeidae,63705,0.40991890715232093,1,Clupea,63705,0.40991890715232093,1,Clupea pallasii,63705,0.40991890715232093,1
E002,ASV119,NA,196883,NA,NA,Osmeriformes,8894,0.330599632084298,1,Bathylagidae,0,0,0,Bathylagidae1,0,0,0,Bathylagidae1,0,0,0
E002,ASV12,NA,196883,NA,NA,Salmoniformes,36665,0.19706787099211268,1,Salmonidae,36665,0.19706787099211268,1,Oncorhynchus,36665,0.19706787099211268,1,Oncorhynchus keta,0,0,0
E002,ASV121,NA,196883,NA,NA,Gadiformes,24105,0.15084545646286493,1,Gadidae,14586,0.09127698933695698,1,Gadus,14586,0.09127698933695698,1,Gadus chalcogrammus,14586,0.09127698933695698,1
E002,ASV129,NA,196883,NA,NA,Clupeiformes,63705,0.40991890715232093,1,Clupeidae,63705,0.40991890715232093,1,Clupea,63705,0.40991890715232093,1,Clupea pallasii,63705,0.40991890715232093,1
E002,ASV13,NA,196883,NA,NA,Salmoniformes,36665,0.19706787099211268,1,Salmonidae,36665,0.19706787099211268,1,Oncorhynchus,36665,0.19706787099211268,1,Oncorhynchus tshawytscha,10263,0.1689112510655948,1
E002,ASV132,NA,196883,NA,NA,Gadiformes,24105,0.15084545646286493,1,Gadidae,14586,0.09127698933695698,1,Gadus,14586,0.09127698933695698,1,Gadus chalcogrammus,14586,0.09127698933695698,1
E002,ASV133,NA,196883,NA,NA,Salmoniformes,36665,0.19706787099211268,1,Salmonidae,36665,0.19706787099211268,1,Oncorhynchus,36665,0.19706787099211268,1,Oncorhynchus tshawytscha,10263,0.1689112510655948,1
E002,ASV134,NA,196883,NA,NA,Scorpaeniformes,54445,0.38064905398407306,1,Sebastidae,37771,0.3153157374457144,1,Sebastes,37771,0.3153157374457144,1,Sebastes,37771,0.3153157374457144,1
E002,ASV136,NA,196883,NA,NA,Clupeiformes,63705,0.40991890715232093,1,Clupeidae,63705,0.40991890715232093,1,Clupea,63705,0.40991890715232093,1,Clupea pallasii,63705,0.40991890715232093,1
E002,ASV137,NA,196883,NA,NA,Gadiformes,24105,0.15084545646286493,1,Gadidae,14586,0.09127698933695698,1,Gadus,14586,0.09127698933695698,1,Gadus chalcogrammus,14586,0.09127698933695698,1
E002,ASV139,NA,196883,NA,NA,Salmoniformes,36665,0.19706787099211268,1,Salmonidae,36665,0.19706787099211268,1,Oncorhynchus,36665,0.19706787099211268,1,Oncorhynchus nerka,17184,0.09236095172858214,1
E002,ASV14,NA,196883,NA,NA,Osmeriformes,8894,0.330599632084298,1,Osmeridae,8894,0.34860062906840794,1,Thaleichthys,8894,0.34860062906840794,1,Thaleichthys pacificus,8894,0.34860062906840794,1
E002,ASV140,NA,196883,NA,NA,Salmoniformes,36665,0.19706787099211268,1,Salmonidae,36665,0.19706787099211268,1,Oncorhynchus,36665,0.19706787099211268,1,Oncorhynchus gorbuscha,0,0,0
E002,ASV143,NA,196883,NA,NA,Scorpaeniformes,54445,0.38064905398407306,1,Sebastidae,37771,0.3153157374457144,1,Sebastes,37771,0.3153157374457144,1,Sebastes,37771,0.3153157374457144,1
E002,ASV144,NA,196883,NA,NA,Salmoniformes,36665,0.19706787099211268,1,Salmonidae,36665,0.19706787099211268,1,Oncorhynchus,36665,0.19706787099211268,1,Oncorhynchus nerka,17184,0.09236095172858214,1
E002,ASV149,NA,196883,NA,NA,Scorpaeniformes,54445,0.38064905398407306,1,Liparidae,0,0,0,Liparis,0,0,0,Liparis dennyi/fucensis,0,0,0
E002,ASV15,NA,196883,NA,NA,Pleuronectiformes,984,0.008145843446929544,1,Pleuronectidae,308,0.0025497152252584344,1,Glyptocephalus,308,0.0071169128130966685,1,Glyptocephalus zachirus,308,0.0071169128130966685,1
E002,ASV152,NA,196883,NA,NA,Clupeiformes,63705,0.40991890715232093,1,Clupeidae,63705,0.40991890715232093,1,Clupea,63705,0.40991890715232093,1,Clupea pallasii,63705,0.40991890715232093,1
E002,ASV155,NA,196883,NA,NA,Scorpaeniformes,54445,0.38064905398407306,1,Liparidae,0,0,0,Liparis,0,0,0,Liparis dennyi/fucensis,0,0,0
E002,ASV156,NA,196883,NA,NA,Clupeiformes,63705,0.40991890715232093,1,Clupeidae,63705,0.40991890715232093,1,Clupea,63705,0.40991890715232093,1,Clupea pallasii,63705,0.40991890715232093,1
E002,ASV157,NA,196883,NA,NA,Clupeiformes,63705,0.40991890715232093,1,Clupeidae,63705,0.40991890715232093,1,Clupea,63705,0.40991890715232093,1,Clupea pallasii,63705,0.40991890715232093,1
E002,ASV158,NA,196883,NA,NA,Clupeiformes,63705,0.40991890715232093,1,Clupeidae,63705,0.40991890715232093,1,Clupea,63705,0.40991890715232093,1,Clupea pallasii,63705,0.40991890715232093,1
E002,ASV16,NA,196883,NA,NA,Scorpaeniformes,54445,0.38064905398407306,1,Sebastidae,37771,0.3153157374457144,1,Sebastes,37771,0.3153157374457144,1,Sebastes,37771,0.3153157374457144,1
E002,ASV160,NA,196883,NA,NA,Clupeiformes,63705,0.40991890715232093,1,Clupeidae,63705,0.40991890715232093,1,Clupea,63705,0.40991890715232093,1,Clupea pallasii,63705,0.40991890715232093,1
E002,ASV163,NA,196883,NA,NA,Gobiesociformes,0,0,0,Gobiesocidae,0,0,0,Gobiesox,0,0,0,Gobiesox maeandricus,0,0,0
E002,ASV164,NA,196883,NA,NA,Gadiformes,24105,0.15084545646286493,1,Gadidae,14586,0.09127698933695698,1,Gadus,14586,0.09127698933695698,1,Gadus chalcogrammus,14586,0.09127698933695698,1
E002,ASV165,NA,196883,NA,NA,Clupeiformes,63705,0.40991890715232093,1,Clupeidae,63705,0.40991890715232093,1,Clupea,63705,0.40991890715232093,1,Clupea pallasii,63705,0.40991890715232093,1
E002,ASV166,NA,196883,NA,NA,Gadiformes,24105,0.15084545646286493,1,Merlucciidae,9519,0.2698105578121485,1,Merluccius,9519,0.2698105578121485,1,Merluccius productus,9519,0.2698105578121485,1
E002,ASV168,NA,196883,NA,NA,Clupeiformes,63705,0.40991890715232093,1,Clupeidae,63705,0.40991890715232093,1,Clupea,63705,0.40991890715232093,1,Clupea pallasii,63705,0.40991890715232093,1
E002,ASV169,NA,196883,NA,NA,Clupeiformes,63705,0.40991890715232093,1,Clupeidae,63705,0.40991890715232093,1,Clupea,63705,0.40991890715232093,1,Clupea pallasii,63705,0.40991890715232093,1
E002,ASV17,NA,196883,NA,NA,Scorpaeniformes,54445,0.38064905398407306,1,Sebastidae,37771,0.3153157374457144,1,Sebastes,37771,0.3153157374457144,1,Sebastes,37771,0.3153157374457144,1
E002,ASV171,NA,196883,NA,NA,Clupeiformes,63705,0.40991890715232093,1,Clupeidae,63705,0.40991890715232093,1,Clupea,63705,0.40991890715232093,1,Clupea pallasii,63705,0.40991890715232093,1
E002,ASV173,NA,196883,NA,NA,Gadiformes,24105,0.15084545646286493,1,Gadidae,14586,0.09127698933695698,1,Gadus,14586,0.09127698933695698,1,Gadus chalcogrammus,14586,0.09127698933695698,1
E002,ASV175,NA,196883,NA,NA,Clupeiformes,63705,0.40991890715232093,1,Clupeidae,63705,0.40991890715232093,1,Clupea,63705,0.40991890715232093,1,Clupea pallasii,63705,0.40991890715232093,1
E002,ASV176,NA,196883,NA,NA,Salmoniformes,36665,0.19706787099211268,1,Salmonidae,36665,0.19706787099211268,1,Oncorhynchus,36665,0.19706787099211268,1,Oncorhynchus nerka,17184,0.09236095172858214,1
E002,ASV177,NA,196883,NA,NA,Gadiformes,24105,0.15084545646286493,1,Gadidae,14586,0.09127698933695698,1,Gadus,14586,0.09127698933695698,1,Gadus chalcogrammus,14586,0.09127698933695698,1
